id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
01e504aa85335c1834d2477c,Warning,Varning,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b5d24e2f630746364b8badd2,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
b278784b4cb12c9927c7bde1,Block websites related to addictive substances,Blockera webbplatser kopplade till beroendeframkallande substanser,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7cdee02b02f5a2da8f3ca929,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
b4996582728efe627be7334a,Troubleshooting,Felsökning,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,4cba4903c61deee35f5285aa,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
b5d6409ae0bd16748c95f9c7,An update is available!,En uppdatering är tillgänglig!,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,9f7b2c14d79ce985cfb8123a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
b7ec76cd657756ce5df79e84,Please specify a valid domain,Ange en giltig domän,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ef91bbe994c92a881b8cd3df,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
ba2322ceed5e6c8d1d86c9e8,Text files,Textfiler,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ec5263d9c3fbaa4164d0040c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
bd9c3c468f62e9b75a33d23c,Updates,Uppdateringar,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,4341382b62260b7c74b2248a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
c02bd187edcfa4a3f0b22baa,This feature is not yet supported.,Den här funktionen stöds inte ännu.,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,efe3567b3cf4560f6b05e0ae,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
c5936292d0bc6a44e60a4cb6,Manage filter lists,Hantera filterlistor,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,859365f2281ccfa3c3bc1e3d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
c640068c837825917cd187f9,Title,Titel,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,919027ea48544513ef3d3db1,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
c7aaccc032d63ceed0b65d73,Finish,Slutför,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,e0e47da21b25d20ed00df502,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
c8fa3e30c1ca8d9a3187a9d3,Block,Blockera,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,592026a8bb4fca7658747d3d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
cd3e0f0a5b2f5a44eb43ca0d,Plain text domain list,Domänlista i klartext,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,5d2795035631f90fa3f57cad,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
d06f19c1184eaa2a9299789a,Auto-detect,Detektera automatiskt,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,e054e4f86421f8df73aaf371,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
d12bcaaea69198e9fe15a016,About TBlock,Om TBlock,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,fba4852d9ffe2e84b5dbe54b,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
d604676cacf7d694a0ff5109,Settings,Inställningar,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,caad31ca6f9006adfcba7379,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
df7333657029a20aa83e394e,Policy,Åtgärd,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,3b8dd3a1c99770782c6c9bc7,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
e3152f2e68b7e47f8ba23464,Hosts file format,Hosts-filformat,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,0f157dfe751a008ab7d3350a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
e3aeb32ef186ac4f7d61cf0f,Quit,Avsluta,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,fff19ee8a1ee3682bf049849,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
e49d8d877b3ca40066ac6d71,Status information,Statusinformation,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,0fe87eee809a2e5f9d4d945e,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
e59368b15479395b2a75bb83,Please choose a file,Välj en fil,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,136627eeb9c336acac4834d1,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
e80a2d583c6d91d7353d3fef,Threat detected,Hot upptäckt,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,da35e90ccc6eb8ae6ed3918a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
ee88d28f58cfa740d2363884,Downloading icon pack,Hämtar ikonpaket,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7f578bbc8c9daef055c72ba7,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
ef10431268ad700d52976cfb,IP address,IP-adress,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,8c0fe1442e6858ba54eb536c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
f0201d0c655bc9168c27d604,Enter domain:,Ange domän:,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,344e4f81fc3473997e34d40b,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
f22628f2ea74c1c585e4bcb9,Please specify a valid IP address.,Ange en giltig IP-adress.,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7832376136969cc388cb5a87,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
f3242617fa17099f72c85e72,More information here,Mer information här,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,23015a04bd2d37de6666be98,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
fb75bf6069a03b769acee56f,enabled,aktiverad,Codeberg:tblock,tblock-gui,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,1f47aa214d9c30b80344e2a5,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Codeberg Weblate/verified-components/translations/tblock/tblock-gui/tblock-gui_sv.po,a3fce6768501a66f6d7b3cdf391bdb1d579bf0aba365287337b9e3f3d46a0e84,{}
